"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1962-09","Sep-1962","IDX","Index","0","Units",,,99.71886,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1962-10","Oct-1962","IDX","Index","0","Units",,,99.53759,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1962-11","Nov-1962","IDX","Index","0","Units",,,99.36469,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1962-12","Dec-1962","IDX","Index","0","Units",,,99.22035,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1963-01","Jan-1963","IDX","Index","0","Units",,,99.11288,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1963-02","Feb-1963","IDX","Index","0","Units",,,99.04537,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1963-03","Mar-1963","IDX","Index","0","Units",,,99.01946,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1963-04","Apr-1963","IDX","Index","0","Units",,,99.03596,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1963-05","May-1963","IDX","Index","0","Units",,,99.09311,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1963-06","Jun-1963","IDX","Index","0","Units",,,99.18156,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1963-07","Jul-1963","IDX","Index","0","Units",,,99.27614,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1963-08","Aug-1963","IDX","Index","0","Units",,,99.35065,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1963-09","Sep-1963","IDX","Index","0","Units",,,99.39207,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1963-10","Oct-1963","IDX","Index","0","Units",,,99.41545,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1963-11","Nov-1963","IDX","Index","0","Units",,,99.44553,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1963-12","Dec-1963","IDX","Index","0","Units",,,99.49926,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1964-01","Jan-1964","IDX","Index","0","Units",,,99.5677,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1964-02","Feb-1964","IDX","Index","0","Units",,,99.63069,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1964-03","Mar-1964","IDX","Index","0","Units",,,99.66991,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1964-04","Apr-1964","IDX","Index","0","Units",,,99.68208,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1964-05","May-1964","IDX","Index","0","Units",,,99.6703,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1964-06","Jun-1964","IDX","Index","0","Units",,,99.63713,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1964-07","Jul-1964","IDX","Index","0","Units",,,99.57923,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1964-08","Aug-1964","IDX","Index","0","Units",,,99.495,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1964-09","Sep-1964","IDX","Index","0","Units",,,99.39368,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1964-10","Oct-1964","IDX","Index","0","Units",,,99.3062,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1964-11","Nov-1964","IDX","Index","0","Units",,,99.26778,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1964-12","Dec-1964","IDX","Index","0","Units",,,99.29986,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1965-01","Jan-1965","IDX","Index","0","Units",,,99.3885,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1965-02","Feb-1965","IDX","Index","0","Units",,,99.50756,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1965-03","Mar-1965","IDX","Index","0","Units",,,99.63731,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1965-04","Apr-1965","IDX","Index","0","Units",,,99.7808,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1965-05","May-1965","IDX","Index","0","Units",,,99.95306,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1965-06","Jun-1965","IDX","Index","0","Units",,,100.1693,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1965-07","Jul-1965","IDX","Index","0","Units",,,100.431,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1965-08","Aug-1965","IDX","Index","0","Units",,,100.7318,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1965-09","Sep-1965","IDX","Index","0","Units",,,101.0601,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1965-10","Oct-1965","IDX","Index","0","Units",,,101.3989,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1965-11","Nov-1965","IDX","Index","0","Units",,,101.7261,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1965-12","Dec-1965","IDX","Index","0","Units",,,102.0145,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1966-01","Jan-1966","IDX","Index","0","Units",,,102.2321,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1966-02","Feb-1966","IDX","Index","0","Units",,,102.35,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1966-03","Mar-1966","IDX","Index","0","Units",,,102.3553,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1966-04","Apr-1966","IDX","Index","0","Units",,,102.2709,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1966-05","May-1966","IDX","Index","0","Units",,,102.1328,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1966-06","Jun-1966","IDX","Index","0","Units",,,101.9749,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1966-07","Jul-1966","IDX","Index","0","Units",,,101.8174,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1966-08","Aug-1966","IDX","Index","0","Units",,,101.6698,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1966-09","Sep-1966","IDX","Index","0","Units",,,101.5337,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1966-10","Oct-1966","IDX","Index","0","Units",,,101.4058,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1966-11","Nov-1966","IDX","Index","0","Units",,,101.2791,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1966-12","Dec-1966","IDX","Index","0","Units",,,101.1443,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1967-01","Jan-1967","IDX","Index","0","Units",,,100.9911,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1967-02","Feb-1967","IDX","Index","0","Units",,,100.8124,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1967-03","Mar-1967","IDX","Index","0","Units",,,100.6094,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1967-04","Apr-1967","IDX","Index","0","Units",,,100.3994,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1967-05","May-1967","IDX","Index","0","Units",,,100.2058,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1967-06","Jun-1967","IDX","Index","0","Units",,,100.0484,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1967-07","Jul-1967","IDX","Index","0","Units",,,99.93403,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1967-08","Aug-1967","IDX","Index","0","Units",,,99.8653,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1967-09","Sep-1967","IDX","Index","0","Units",,,99.84679,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1967-10","Oct-1967","IDX","Index","0","Units",,,99.88808,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1967-11","Nov-1967","IDX","Index","0","Units",,,99.99904,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1967-12","Dec-1967","IDX","Index","0","Units",,,100.1811,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1968-01","Jan-1968","IDX","Index","0","Units",,,100.4134,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1968-02","Feb-1968","IDX","Index","0","Units",,,100.6656,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1968-03","Mar-1968","IDX","Index","0","Units",,,100.9056,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1968-04","Apr-1968","IDX","Index","0","Units",,,101.1075,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1968-05","May-1968","IDX","Index","0","Units",,,101.2521,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1968-06","Jun-1968","IDX","Index","0","Units",,,101.3303,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1968-07","Jul-1968","IDX","Index","0","Units",,,101.3506,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1968-08","Aug-1968","IDX","Index","0","Units",,,101.3306,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1968-09","Sep-1968","IDX","Index","0","Units",,,101.2925,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1968-10","Oct-1968","IDX","Index","0","Units",,,101.2621,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1968-11","Nov-1968","IDX","Index","0","Units",,,101.2601,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1968-12","Dec-1968","IDX","Index","0","Units",,,101.2928,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1969-01","Jan-1969","IDX","Index","0","Units",,,101.3416,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1969-02","Feb-1969","IDX","Index","0","Units",,,101.378,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1969-03","Mar-1969","IDX","Index","0","Units",,,101.3782,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1969-04","Apr-1969","IDX","Index","0","Units",,,101.3375,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1969-05","May-1969","IDX","Index","0","Units",,,101.2588,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1969-06","Jun-1969","IDX","Index","0","Units",,,101.1432,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1969-07","Jul-1969","IDX","Index","0","Units",,,100.984,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1969-08","Aug-1969","IDX","Index","0","Units",,,100.772,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1969-09","Sep-1969","IDX","Index","0","Units",,,100.5045,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1969-10","Oct-1969","IDX","Index","0","Units",,,100.197,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1969-11","Nov-1969","IDX","Index","0","Units",,,99.8728,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1969-12","Dec-1969","IDX","Index","0","Units",,,99.55448,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1970-01","Jan-1970","IDX","Index","0","Units",,,99.25791,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1970-02","Feb-1970","IDX","Index","0","Units",,,98.99362,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1970-03","Mar-1970","IDX","Index","0","Units",,,98.76701,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1970-04","Apr-1970","IDX","Index","0","Units",,,98.57626,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1970-05","May-1970","IDX","Index","0","Units",,,98.41462,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1970-06","Jun-1970","IDX","Index","0","Units",,,98.27003,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1970-07","Jul-1970","IDX","Index","0","Units",,,98.12277,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1970-08","Aug-1970","IDX","Index","0","Units",,,97.96016,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1970-09","Sep-1970","IDX","Index","0","Units",,,97.79137,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1970-10","Oct-1970","IDX","Index","0","Units",,,97.66303,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1970-11","Nov-1970","IDX","Index","0","Units",,,97.62896,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1970-12","Dec-1970","IDX","Index","0","Units",,,97.71727,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1971-01","Jan-1971","IDX","Index","0","Units",,,97.89056,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1971-02","Feb-1971","IDX","Index","0","Units",,,98.08514,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1971-03","Mar-1971","IDX","Index","0","Units",,,98.24361,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1971-04","Apr-1971","IDX","Index","0","Units",,,98.34601,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1971-05","May-1971","IDX","Index","0","Units",,,98.39402,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1971-06","Jun-1971","IDX","Index","0","Units",,,98.39889,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1971-07","Jul-1971","IDX","Index","0","Units",,,98.3731,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1971-08","Aug-1971","IDX","Index","0","Units",,,98.33171,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1971-09","Sep-1971","IDX","Index","0","Units",,,98.29585,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1971-10","Oct-1971","IDX","Index","0","Units",,,98.29726,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1971-11","Nov-1971","IDX","Index","0","Units",,,98.3688,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1971-12","Dec-1971","IDX","Index","0","Units",,,98.53234,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1972-01","Jan-1972","IDX","Index","0","Units",,,98.78149,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1972-02","Feb-1972","IDX","Index","0","Units",,,99.09511,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1972-03","Mar-1972","IDX","Index","0","Units",,,99.4444,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1972-04","Apr-1972","IDX","Index","0","Units",,,99.79515,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1972-05","May-1972","IDX","Index","0","Units",,,100.1185,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1972-06","Jun-1972","IDX","Index","0","Units",,,100.4016,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1972-07","Jul-1972","IDX","Index","0","Units",,,100.6598,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1972-08","Aug-1972","IDX","Index","0","Units",,,100.9217,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1972-09","Sep-1972","IDX","Index","0","Units",,,101.2153,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1972-10","Oct-1972","IDX","Index","0","Units",,,101.5532,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1972-11","Nov-1972","IDX","Index","0","Units",,,101.9345,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1972-12","Dec-1972","IDX","Index","0","Units",,,102.3425,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1973-01","Jan-1973","IDX","Index","0","Units",,,102.7389,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1973-02","Feb-1973","IDX","Index","0","Units",,,103.0774,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1973-03","Mar-1973","IDX","Index","0","Units",,,103.3167,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1973-04","Apr-1973","IDX","Index","0","Units",,,103.4392,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1973-05","May-1973","IDX","Index","0","Units",,,103.4433,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1973-06","Jun-1973","IDX","Index","0","Units",,,103.3437,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1973-07","Jul-1973","IDX","Index","0","Units",,,103.1805,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1973-08","Aug-1973","IDX","Index","0","Units",,,102.9951,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1973-09","Sep-1973","IDX","Index","0","Units",,,102.8122,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1973-10","Oct-1973","IDX","Index","0","Units",,,102.6227,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1973-11","Nov-1973","IDX","Index","0","Units",,,102.4037,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1973-12","Dec-1973","IDX","Index","0","Units",,,102.1384,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1974-01","Jan-1974","IDX","Index","0","Units",,,101.8379,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1974-02","Feb-1974","IDX","Index","0","Units",,,101.5227,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1974-03","Mar-1974","IDX","Index","0","Units",,,101.206,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1974-04","Apr-1974","IDX","Index","0","Units",,,100.8798,,
"LORSGPRT","Ratio to trend (GDP)","USA","United States","M","Monthly","1974-05","May-1974","IDX","Index","0","Units",,,100.5265,,
